,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,EARTH ACCELERATION X,EARTH ACCELERATION Y,EARTH ACCELERATION Z,EARTH GRAVITY X,EARTH GRAVITY Y,EARTH GRAVITY Z,EARTH LINEAR ACCELERATION X,EARTH LINEAR ACCELERATION Y,EARTH LINEAR ACCELERATION Z,x_ifft,y_ifft,z_ifft
0,0.45942700000000003,0.528809,9.726822,-0.063596,0.145519,9.805363999999999,0.467607,0.387326,0.11603800000000002,0.001038,0.022003,-0.057754999999999994,524.0,-18.1931,-4.9255,-52.7832,1.796645422661467,-0.014838789300455789,0.006485643500410928,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",20,2020-02-03 10:10:15:699,0.2576434618943672,-0.5953602444966505,9.730413371091178,7.029093537003206e-06,-7.760945657353524e-06,9.806649958215258,0.2708822110566626,-0.5428322589862677,0.11873719091303765,0.09093925138502912,-0.17936098437365663,0.033655311711413644
1,0.45942700000000003,0.528809,9.726822,-0.062470000000000005,0.147499,9.805342,0.467607,0.387326,0.11603800000000002,0.001038,0.022003,-0.057754999999999994,524.0,-18.1931,-4.9255,-52.7832,1.796645422661467,-0.014838789300455789,0.006485643500410928,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",30,2020-02-03 10:10:15:709,0.2576434618943672,-0.5953602444966505,9.730413371091178,0.0016846962700413637,-0.001548602546408654,9.80665003742326,0.2708822110566626,-0.5428322589862677,0.11873719091303765,0.061138853369841074,-0.05376414480289614,0.09437362298957702
2,0.45942700000000003,0.528809,9.726822,-0.062470000000000005,0.147499,9.805342,0.467607,0.387326,0.11603800000000002,0.001038,0.022003,-0.057754999999999994,524.0,-18.1931,-4.9255,-52.7832,1.796645422661467,-0.014838789300455789,0.006485643500410928,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",40,2020-02-03 10:10:15:719,0.2576434618943672,-0.5953602444966505,9.730413371091178,0.0016846962700413637,-0.001548602546408654,9.80665003742326,0.2708822110566626,-0.5428322589862677,0.11873719091303765,0.06266907926357462,-0.050226065672502956,0.13340565459891185
3,0.217743,0.382858,9.702896,-0.065192,0.14738099999999998,9.805325999999999,0.26150999999999996,0.222381,0.05235599999999999,-0.006287,0.053772,-0.05899,524.0,-18.9194,-5.6213,-52.0447,1.796645422661467,-0.014838789300455789,0.006485643500410928,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",50,2020-02-03 10:10:15:729,0.16991866208339265,-0.3270537343855065,9.70589236248421,0.0021794982430516363,0.0011306949358586525,9.806649942443002,0.1573119146099479,-0.30483438314913874,0.053952760530268505,-0.019193532733503486,0.08844516634536138,0.08888429435959962
4,0.263214,0.26561,9.762711,-0.098732,0.140837,9.805142,0.345956,0.12829100000000002,0.110069,-0.029495,0.156387,-0.080963,524.0,-17.5125,-6.2622,-52.773999999999994,1.8463907970018094,-0.014362314414661338,0.010068804454755286,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",60,2020-02-03 10:10:15:739,0.02226307489953852,-0.3819995901252156,9.762373534138979,6.166775281535308e-07,-8.049097387004267e-06,9.806650432665162,0.02747286175398105,-0.36844481386183975,0.10841116355505512,-0.10132930466098772,-0.11802396701606195,0.15240140137438823
5,-0.035889,0.279953,9.640686,-0.123879,0.13856,9.804889,0.112267,0.152057,0.022753,-0.01973,0.18450899999999998,-0.101746,524.0,-17.5125,-6.2622,-52.773999999999994,1.8463907970018094,-0.014362314414661338,0.010068804454755286,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",70,2020-02-03 10:10:15:749,0.1194709898522732,-0.09739759565479968,9.643584844033384,0.004656677751739002,0.02481009725310955,9.806617967321282,0.11537262758498357,-0.14955096677522878,0.023802829405999218,0.03091217557408051,-0.02146023775854738,0.06609380405501375
6,-0.035889,0.279953,9.640686,-0.123879,0.13856,9.804889,0.112267,0.152057,0.022753,-0.01973,0.18450899999999998,-0.101746,524.0,-17.5125,-6.2622,-52.773999999999994,1.8463907970018094,-0.014362314414661338,0.010068804454755286,8.0,937.9379,29.39552,36.04823,-115.13116000000001,600.0,,0.0018845618,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",80,2020-02-03 10:10:15:759,0.1194709898522732,-0.09739759565479968,9.643584844033384,0.004656677751739002,0.02481009725310955,9.806617967321282,0.11537262758498357,-0.14955096677522878,0.023802829405999218,0.058274608605027735,-0.08599776595026988,0.04649130076114072
7,-0.174683,0.24645999999999998,9.568893,-0.13355699999999998,0.137348,9.804779,-0.015819,0.12096199999999999,-0.05006,-0.031937,0.20771799999999999,-0.10907,524.0,-18.2404,-6.9534,-52.7725,1.8463907970018094,-0.014362314414661338,0.010068804454755286,8.0,937.9412,29.39552,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",93,2020-02-03 10:10:15:772,0.12620196203708298,0.045684783176864585,9.57271935726218,0.006125838181369969,0.03445299095573141,9.806588022840298,0.12151396338260331,-0.01741889691907632,-0.04815587750393434,0.07302597829421428,0.03603685199137814,-0.06758584842442342
8,-0.20817600000000003,0.141174,9.734009,-0.168237,0.125869,9.804399,-0.0176,0.023365,0.12135599999999999,-0.073456,0.147827,-0.10418699999999999,524.0,-17.4637,-4.2358,-52.0493,1.7551606916708136,-0.0128351513191663,0.017158331876356254,8.0,937.9412,29.39552,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",108,2020-02-03 10:10:15:787,0.023490915202730306,0.03744505045384294,9.737157932499219,1.7025536420411935e-05,-2.4032330992629358e-05,9.806650113247825,0.02427932669427363,0.011249997510385405,0.12192995453246529,-0.026953296850884045,0.07218680726648043,0.04621345506830842
9,-0.20817600000000003,0.141174,9.734009,-0.168237,0.125869,9.804399,-0.0176,0.023365,0.12135599999999999,-0.073456,0.147827,-0.10418699999999999,524.0,-17.4637,-4.2358,-52.0493,1.7551606916708136,-0.0128351513191663,0.017158331876356254,8.0,937.9412,29.39552,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",113,2020-02-03 10:10:15:792,0.023490915202730306,0.03744505045384294,9.737157932499219,1.7025536420411935e-05,-2.4032330992629358e-05,9.806650113247825,0.02427932669427363,0.011249997510385405,0.12192995453246529,-0.032789850037874095,0.0491527195057624,-0.0029495851982484483
10,-0.241669,0.186646,9.92543,-0.183774,0.11936500000000001,9.804200999999999,-0.027407,0.074024,0.297162,0.001038,0.06475800000000001,-0.132278,524.0,-18.9041,-4.9438,-52.0477,1.7551606916708136,-0.0128351513191663,0.017158331876356254,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",120,2020-02-03 10:10:15:799,0.07130862415152653,0.05924245040811854,9.92969318418088,-0.00352499074243362,0.016443921073721973,9.806635269377667,0.07310011260261057,0.009040909618153887,0.2985139627551147,0.009755042308286598,-0.03909332135080268,0.15363491071110702
11,-0.701096,0.088531,9.681366,-0.183774,0.11936500000000001,9.804200999999999,-0.027407,0.074024,0.297162,0.01326,0.061096000000000004,-0.124954,524.0,-18.9041,-4.9438,-52.0477,1.7551606916708136,-0.0128351513191663,0.017158331876356254,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",130,2020-02-03 10:10:15:809,0.06292585832326802,0.5323653784607625,9.692308724205168,-0.00352499074243362,0.016443921073721973,9.806635269377667,0.07310011260261057,0.009040909618153887,0.2985139627551147,0.000744151263048239,-0.18531674140526808,0.1703821108645524
12,-0.701096,0.088531,9.681366,-0.19775,0.12091099999999999,9.80391,-0.526907,-0.026808999999999996,0.013235,0.01326,0.061096000000000004,-0.124954,524.0,-18.9041,-4.9438,-52.0477,1.7551606916708136,-0.0128351513191663,0.017158331876356254,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",140,2020-02-03 10:10:15:819,0.06292585832326802,0.5323653784607625,9.692308724205168,0.0005609354515765663,0.029901543464750602,9.806603968936995,0.07001924331284809,0.5226292456842556,0.021928325891462055,-0.014963591450639083,0.16306534387150826,-0.06515817528905563
13,-0.8207399999999999,0.098099,9.542572,-0.202755,0.12079100000000001,9.803809,-0.600949,-0.0255,-0.076323,-0.0014039999999999999,0.094086,-0.077316,524.0,-18.2251,-6.2851,-51.3046,1.8461621588697978,-0.012329005836087944,0.020167279506794478,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",149,2020-02-03 10:10:15:828,0.15196841087620125,0.6097816450954997,9.557666550156759,0.0012753262416432265,0.004831263883892073,9.80664805102229,0.1401524558394409,0.5863552990160092,-0.06449731287441204,0.04467417979950769,0.10526598209778545,-0.10930184872087291
14,-0.8207399999999999,0.098099,9.542572,-0.202755,0.12079100000000001,9.803809,-0.600949,-0.0255,-0.076323,-0.0014039999999999999,0.094086,-0.077316,524.0,-18.2251,-6.2851,-51.3046,1.8461621588697978,-0.012329005836087944,0.020167279506794478,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",160,2020-02-03 10:10:15:839,0.15196841087620125,0.6097816450954997,9.557666550156759,0.0012753262416432265,0.004831263883892073,9.80664805102229,0.1401524558394409,0.5863552990160092,-0.06449731287441204,0.04670568142141634,0.08069538079308682,-0.08205278667971996
15,-0.8207399999999999,0.098099,9.542572,-0.202755,0.12079100000000001,9.803809,-0.600949,-0.0255,-0.076323,-0.0014039999999999999,0.094086,-0.077316,524.0,-18.2251,-6.2851,-51.3046,1.8461621588697978,-0.012329005836087944,0.020167279506794478,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",170,2020-02-03 10:10:15:849,0.15196841087620125,0.6097816450954997,9.557666550156759,0.0012753262416432265,0.004831263883892073,9.80664805102229,0.1401524558394409,0.5863552990160092,-0.06449731287441204,0.06766358348641732,0.16734509555969893,-0.0681406066874793
16,-0.239288,0.004790999999999999,9.918242999999999,-0.224043,0.113259,9.803436999999999,-0.003332,-0.089876,0.296622,-0.027054,0.042769999999999996,-0.04187,524.0,-18.2266,-6.2759,-53.5095,1.8461621588697978,-0.012329005836087944,0.020167279506794478,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",180,2020-02-03 10:10:15:859,-0.10239194832836308,0.06970944690769737,9.920356968859705,-0.00017838957982668768,0.027368650732503552,9.806612606044618,-0.09071703133614743,0.022901120777805827,0.2954985065557469,-0.1289679781605155,-0.23390889710034707,0.3072392390511095
17,-0.275177,0.07656900000000001,9.552155,-0.232194,0.119452,9.803174,-0.046729,-0.051713,-0.053362,0.037689,0.05499299999999999,-0.082199,639.0,-18.2266,-6.2759,-53.5095,1.8461621588697978,-0.012329005836087944,0.020167279506794478,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",190,2020-02-03 10:10:15:869,-0.017221540464414542,0.09058392099637946,9.555979714760594,0.008000782809070295,0.03352997075246181,9.806590387935646,-0.03612882589746007,0.05988799039488505,-0.05304218509576292,-0.0439856421158526,-0.028120633228555073,-0.014069877941351153
18,-0.34217800000000004,0.16989100000000001,9.401398,-0.244414,0.119502,9.802876,-0.094556,0.049932,-0.24607600000000002,-0.018494,0.096527,-0.071198,639.0,-17.4973,-5.5756,-54.9835,1.8544856340725588,-0.012180652849668424,0.023680627291059065,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",199,2020-02-03 10:10:15:878,0.08658405542689912,0.09916838456955218,9.40823585603681,0.0035050731086109232,0.011698185281777795,9.806643037742305,0.07889559856672936,0.0815167956661509,-0.2431418024263218,0.07971190379520778,0.10338951426878687,-0.174651364634346
19,-0.34217800000000004,0.16989100000000001,9.401398,-0.244414,0.119502,9.802876,-0.094556,0.049932,-0.24607600000000002,-0.018494,0.096527,-0.071198,639.0,-17.4973,-5.5756,-54.9835,1.8544856340725588,-0.012180652849668424,0.023680627291059065,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",209,2020-02-03 10:10:15:888,0.08658405542689912,0.09916838456955218,9.40823585603681,0.0035050731086109232,0.011698185281777795,9.806643037742305,0.07889559856672936,0.0815167956661509,-0.2431418024263218,0.06168805547127303,0.12739080938303138,-0.17113693349835726
20,-0.263214,0.155533,9.564117,-0.254472,0.11476800000000001,9.802675,-0.0009140000000000001,0.035457,-0.048186,-0.051498,0.102646,-0.069977,639.0,-16.0721,-5.5466,-54.248000000000005,1.8544856340725588,-0.012180652849668424,0.023680627291059065,8.0,937.9412,29.78336,36.04823,-115.13116000000001,600.0,,-0.025912771,0.0,5.36,,12 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,22,54,178,19,23,54,317,20,26,46,074,18,31,18,049,20*72::$GPGSA,A,3,01,03,04,06,07,09,14,16,22,23,26,31,1.1,0.8,0.7,1*2B::$GPRMC,181016.00,A,3602.893768,N,11507.869350,W,0.0,,030220,12.3,E,A*3A::$GPGGA,181016.00,3602.893768,N,11507.869350,W,1,12,0.8,618.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,01,193,00,000,28,0,6*69",226,2020-02-03 10:10:15:905,0.047725251306856925,0.024260459149007346,9.568852587645166,0.0017791346934297458,0.022681592801238132,9.80662262087518,0.03517292442841111,-0.008125250725685127,-0.047715516646034906,-0.013126129575584592,-0.0015211104025672356,-0.025131396841951606
