ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.141373,2.328217,10.999802,-1.085205,3.087099,9.244596,0.028304,-0.729982,2.082001,-0.189774,2.737061,0.7202,410.0,22.1634,-27.9755,-30.8823,230.1266,-18.4682,4.6837,8.0,947.1328,44.69731,36.048283,-115.131256,604.0,NaN,0.19411208,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,18,31,69,119,28,32,36,052,22,26,07,150,*7F::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4061,2019-12-01 11:50:56:542
-3.081955,3.055634,10.68634,-2.902585,2.989194,8.877506,-0.006656,0.102054,2.043477,-0.121368,2.322907,0.673782,410.0,27.1515,-27.8915,-25.0031,226.1132,-17.5554,14.2931,8.0,947.1417,44.69731,36.048283,-115.131256,604.0,NaN,0.11799026,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,18,31,69,119,28,32,36,052,22,26,07,150,*7F::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4161,2019-12-01 11:50:56:642
-3.218353,3.369095,11.071594,-4.112446,3.094699,8.347516,0.914506,0.328859,2.817116,-0.084717,1.714478,0.809387,541.0,30.6503,-30.5237,-23.5138,223.9441,-18.1612,25.0645,8.0,947.1417,41.09073,36.048283,-115.131256,604.0,NaN,0.11799026,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,18,31,69,119,28,32,36,052,22,26,07,150,*7F::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4261,2019-12-01 11:50:56:742
-4.680359,2.596207,9.722046,-5.218154,3.206196,7.659084,0.741694,-0.669867,2.080169,-0.232544,1.927063,-0.086121,541.0,32.7713,-31.1707,-19.838,222.0356,-19.1997,31.2371,8.0,947.1522,41.09073,36.048283,-115.131256,604.0,NaN,0.030449266,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,18,31,69,119,28,32,36,052,22,26,07,150,*7F::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4362,2019-12-01 11:50:56:843
-3.991226,2.835495,8.386841,-6.330263,3.085528,6.824784,2.085502,-0.105367,1.171189,0.17305,1.511673,-0.749527,787.0,35.64,-30.4642,-12.4924,225.3608,-18.3389,42.8472,8.0,947.1538,41.09073,36.048283,-115.131256,604.0,NaN,0.016176187,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,18,31,69,119,28,32,36,052,22,26,07,150,*7F::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4461,2019-12-01 11:50:56:942
-3.629913,3.393021,9.487549,-6.635717,2.707408,6.693847,2.980577,0.541316,2.475893,1.185883,-0.38443,-1.733002,787.0,38.5681,-27.0218,-11.7752,227.1459,-16.4268,45.193,8.0,947.1538,41.552,36.048283,-115.131256,604.0,NaN,0.016176187,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,18,31,69,119,28,32,36,052,22,26,07,150,*7F::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4561,2019-12-01 11:50:57:042
-6.71904,2.177475,7.479965,-7.388805,1.825003,6.184279,0.879371,0.57378,1.374421,-0.112808,1.439591,-1.851517,849.0,42.9855,-20.8511,-9.5993,236.2795,-10.7252,50.0714,8.0,947.1609,41.552,36.04829,-115.131256,605.0,NaN,-0.043771025,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195057.00,A,3602.897095,N,11507.875586,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195057.00,3602.897095,N,11507.875586,W,1,12,0.7,622.0,M,-18.0,M,,*47::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,1,10,70,49,037,18,86,32,282,30,73,28,158,19,80,47,077,19*6C::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4661,2019-12-01 11:50:57:142
-6.491729,1.610367,6.467804,-8.22176,1.088767,5.23332,1.699979,0.500323,1.265348,0.777817,0.796967,-0.689651,849.0,46.6461,-16.7389,-3.743,242.2623,-6.7075,56.0164,8.0,947.1494,41.552,36.04829,-115.131256,605.0,NaN,0.05328614,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4761,2019-12-01 11:50:57:242
-6.675979,1.660614,5.065613,-8.572774,0.932404,4.669964,1.407115,0.658295,0.661521,0.899979,0.51474,-0.591919,824.0,48.8632,-13.3209,-1.5549,248.5178,-5.5298,60.789,8.0,947.1494,30.28674,36.04829,-115.131256,605.0,NaN,0.05328614,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4861,2019-12-01 11:50:57:342
-6.776474,1.495514,5.469986,-8.671559,0.812308,4.507174,1.508858,0.738267,0.946374,0.976959,-0.059463,-0.435532,824.0,51.0681,-10.5835,2.1072,254.6708,-4.6548,62.3135,8.0,947.1463,30.28674,36.04829,-115.131256,605.0,NaN,0.079929076,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4961,2019-12-01 11:50:57:442
-5.860016,0.468994,4.601395,-8.48863,0.447746,4.890101,2.743254,-0.063968,-0.142225,0.854767,-0.396652,-1.340836,641.0,50.4654,-5.867,2.0798,262.2647,-3.2299,60.3232,8.0,947.1348,30.28674,36.04829,-115.131256,605.0,NaN,0.17698474,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5060,2019-12-01 11:50:57:541
-3.294922,-0.215347,5.83609,-8.109238,0.135446,5.51292,4.577008,-0.336781,0.562778,1.527954,-0.835251,-1.064728,641.0,48.439,-1.1688,-0.148,269.0518,-0.7954,56.5729,8.0,947.1348,30.90006,36.04829,-115.131256,605.0,NaN,0.17698474,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5161,2019-12-01 11:50:57:642
-5.520248,0.722626,4.864609,-7.576183,-0.059438,6.226421,1.691171,0.748445,-1.316824,0.941513,-1.063705,-1.205231,534.0,49.2432,2.9297,-6.0486,275.9243,0.3473,50.5852,8.0,947.1182,30.90006,36.04829,-115.131256,605.0,NaN,0.31590548,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5260,2019-12-01 11:50:57:741
-2.974274,-0.239288,6.939179,-6.655973,-0.216345,7.198723,3.508658,-0.038446,-0.085971,1.19809,-1.297058,-1.472778,534.0,45.0638,6.9168,-11.2167,282.056,1.2103,44.1111,8.0,947.1133,30.90006,36.04829,-115.131256,605.0,NaN,0.35777155,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5362,2019-12-01 11:50:57:843
-4.031906,0.212967,8.561523,-5.367193,-0.095387,8.20698,1.13715,0.293487,0.53506,1.030716,-1.711212,-1.090378,426.0,43.0054,10.2783,-17.1112,289.849,0.5573,33.1838,8.0,947.1133,30.90006,36.04829,-115.131256,605.0,NaN,0.35777155,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5461,2019-12-01 11:50:57:942
-2.854645,1.306488,10.236496,-3.743409,0.408732,9.054845,0.49849,0.74041,1.39461,1.121109,-1.857834,-0.755615,426.0,36.6379,12.2055,-25.943,302.4231,-1.7658,24.3179,8.0,947.1166,33.03804,36.04829,-115.131256,605.0,NaN,0.33017802,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5560,2019-12-01 11:50:58:041
-0.117249,1.284943,11.801407,-2.230494,0.811049,9.515119,1.819067,0.543128,2.396778,0.487045,-1.753982,-1.284622,426.0,29.5105,12.0834,-34.0271,305.436,-4.744,13.1928,8.0,947.1166,33.03804,36.04829,-115.131256,605.0,NaN,0.33017802,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,20,31,69,119,28,32,36,052,25,26,07,150,*73::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195058.00,A,3602.897410,N,11507.875584,W,0.0,,011219,12.3,E,A*28::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195058.00,3602.897410,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*42::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,32,72,01,286,14*6F::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5660,2019-12-01 11:50:58:141
-1.301697,0.26799,12.952347,-0.441322,1.01373,9.744125,-0.796476,-0.760763,3.378876,0.124191,-1.388687,-1.465454,379.0,18.8736,13.8901,-38.4521,314.853,-5.8454,6.0151,8.0,947.1248,33.03804,36.048294,-115.131256,605.0,NaN,0.26071808,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,17,31,69,119,29,32,36,052,23,26,07,150,*70::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195059.00,A,3602.897725,N,11507.875584,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195059.00,3602.897725,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*46::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,31,72,01,286,14*6C::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5760,2019-12-01 11:50:58:241
-0.031113,1.610367,12.119644,0.452328,1.769558,9.635064,-0.550642,-0.209543,2.685497,1.581696,-1.642807,-0.700638,379.0,13.1744,13.7756,-41.394,324.6929,-10.3957,-2.6878,8.0,947.1246,30.83347,36.048294,-115.131256,605.0,NaN,0.2626211,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,17,31,69,119,29,32,36,052,23,26,07,150,*70::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195059.00,A,3602.897725,N,11507.875584,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195059.00,3602.897725,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*46::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,31,72,01,286,14*6C::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5860,2019-12-01 11:50:58:341
-0.648453,3.651444,11.380264,1.539248,3.416269,9.062572,-2.065312,0.172039,2.560576,2.111939,-1.07959,-0.007935,381.0,7.2845,5.5496,-45.0287,325.7881,-16.7334,-7.7228,8.0,947.1246,30.83347,36.048294,-115.131256,605.0,NaN,0.2626211,0.0,4.288,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,064,17,31,69,119,29,32,36,052,23,26,07,150,*70::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,195059.00,A,3602.897725,N,11507.875584,W,0.0,,011219,12.3,E,A*2C::$GPRMC,195011.00,A,3602.899063,N,11507.864996,W,0.0,,011219,12.3,E,A*3A::$GPGGA,195011.00,3602.899063,N,11507.864996,W,1,00,0.8,621.0,M,-18.0,M,,*5E::$GNGGA,195059.00,3602.897725,N,11507.875584,W,1,12,0.7,623.0,M,-18.0,M,,*46::$GNGSA,A,3,69,70,71,79,80,85,87,,,,,,1.0,0.7,0.7,2*39::$GPGSA,A,1,,,,,,,,,,,,,1.1,0.8,0.7,1*22::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,71,39,319,31,72,01,286,14*6C::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",5960,2019-12-01 11:50:58:441
