ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.007172,0.04068,9.640686,-0.010433,0.035664,9.80658,6.64E-4,0.010447,0.008819,-0.001587,0.001312,-3.66E-4,3.0,-2.8168,12.9669,-46.9879,19.9344,-0.2081,0.0623,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032332.00,A,3602.893501,N,11507.866763,W,0.0,,060220,12.3,E,A*2B::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032332.00,3602.893501,N,11507.866763,W,1,11,1.0,617.0,M,-18.0,M,,*4F::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",16,2020-02-05 19:23:32:323
0.004791,0.045471,9.607178,-0.010481,0.035699,9.806579,6.64E-4,0.010447,0.008819,-3.66E-4,-0.003586,-0.001602,3.0,-2.8656,10.9329,-46.2433,19.9344,-0.2081,0.0623,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",26,2020-02-05 19:23:32:333
-0.014359,0.035889,9.631119,-0.010622,0.035797,9.80658,-0.0147,-0.001645,-0.002947,-3.66E-4,0.001312,8.39E-4,3.0,-3.5614,11.5982,-46.9818,18.4085,-0.2091,0.0621,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",35,2020-02-05 19:23:32:342
-0.004791,0.023926,9.623932,-0.010485,0.035421,9.80658,0.005505,-0.006068,-0.00287,-0.002808,-0.002365,-0.001602,3.0,-3.5614,11.5982,-46.9818,18.4085,-0.2091,0.0621,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",45,2020-02-05 19:23:32:352
0.009567,0.043076,9.633499,-0.010485,0.035421,9.80658,0.005505,-0.006068,-0.00287,-3.66E-4,0.001312,-3.66E-4,3.0,-3.5782,10.9207,-46.9788,18.4085,-0.2091,0.0621,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",57,2020-02-05 19:23:32:364
0.009567,0.043076,9.633499,-0.01061,0.035191,9.806581,0.010419,-0.002256,0.005535,8.54E-4,7.6E-5,8.39E-4,3.0,-3.5782,10.9207,-46.9788,18.4085,-0.2091,0.0621,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",66,2020-02-05 19:23:32:373
-0.004791,0.043076,9.626328,-0.010203,0.035542,9.806581,0.005229,0.009377,-0.005339,8.54E-4,7.6E-5,8.39E-4,3.0,-4.2725,11.5753,-45.5139,18.4128,-0.2056,0.062,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",76,2020-02-05 19:23:32:383
-0.009567,0.04068,9.61676,-0.010201,0.035517,9.80658,4.5E-4,0.002215,-0.008737,-3.66E-4,7.6E-5,8.39E-4,3.0,-4.2725,11.5753,-45.5139,18.4128,-0.2056,0.062,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",85,2020-02-05 19:23:32:392
-0.009567,0.04068,9.61676,-0.010201,0.035517,9.80658,4.5E-4,0.002215,-0.008737,-3.66E-4,7.6E-5,8.39E-4,3.0,-3.5461,12.2696,-46.2524,18.4128,-0.2056,0.062,8.0,942.0944,62.92769,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",95,2020-02-05 19:23:32:402
-0.02153,0.016754,9.623932,-0.010358,0.035397,9.806581,-0.007772,-0.004853,-0.005072,8.54E-4,0.001312,-0.001602,3.0,-3.5461,12.2696,-46.2524,18.4128,-0.2056,0.062,8.0,942.0944,37.6857,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",105,2020-02-05 19:23:32:412
-0.004791,0.028717,9.645462,-0.010326,0.03529,9.806581,0.006539,4.3E-5,0.019793,-0.001587,0.003754,8.39E-4,3.0,-2.8336,12.2803,-44.7815,14.0669,-0.2062,0.0603,8.0,942.0944,37.6857,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",115,2020-02-05 19:23:32:422
-0.004791,0.028717,9.645462,-0.010326,0.03529,9.806581,0.006539,4.3E-5,0.019793,-3.66E-4,0.001312,8.39E-4,3.0,-2.8336,12.2803,-44.7815,14.0669,-0.2062,0.0603,8.0,942.0944,37.6857,36.04825,-115.13112,602.0,NaN,0.014196862,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",125,2020-02-05 19:23:32:432
-0.004791,0.04068,9.640686,-0.010539,0.035019,9.806582,-4.23E-4,-0.002088,0.010134,0.002075,0.001312,-3.66E-4,3.0,-3.5782,10.9161,-46.2448,14.0669,-0.2062,0.0603,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",135,2020-02-05 19:23:32:442
-0.023926,0.028717,9.61676,-0.010539,0.035019,9.806582,-4.23E-4,-0.002088,0.010134,-3.66E-4,-0.001144,-0.001602,3.0,-3.5782,10.9161,-46.2448,14.0669,-0.2062,0.0603,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",146,2020-02-05 19:23:32:453
-0.023926,0.028717,9.61676,-0.01058,0.034706,9.806582,-0.017137,-0.010157,-4.44E-4,-3.66E-4,-0.001144,-0.001602,4.0,-2.1851,9.5901,-44.7662,11.4005,-0.2028,0.0618,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",155,2020-02-05 19:23:32:462
-0.023926,0.01915,9.623932,-0.01058,0.034706,9.806582,-0.017137,-0.010157,-4.44E-4,-0.001587,0.002518,-3.66E-4,4.0,-2.1851,9.5901,-44.7662,11.4005,-0.2028,0.0618,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",165,2020-02-05 19:23:32:472
-0.004791,0.045471,9.643082,-0.010977,0.034448,9.806583,0.003592,-0.002715,-0.005047,8.54E-4,7.6E-5,-3.66E-4,4.0,-4.2404,12.9349,-46.9894,11.4005,-0.2028,0.0618,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",176,2020-02-05 19:23:32:483
-0.004791,0.055038,9.635895,-0.010711,0.034942,9.806582,0.003592,-0.002715,-0.005047,8.54E-4,0.002518,-3.66E-4,4.0,-4.2404,12.9349,-46.9894,11.4005,-0.2028,0.0618,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",186,2020-02-05 19:23:32:493
-0.004791,0.055038,9.635895,-0.010771,0.03507,9.806581,-0.005026,0.003857,-0.010015,8.54E-4,0.001312,-3.66E-4,4.0,-4.2404,12.9349,-46.9894,11.4005,-0.2028,0.0618,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",199,2020-02-05 19:23:32:506
-0.016754,0.038284,9.61676,-0.010771,0.03507,9.806581,-0.005026,0.003857,-0.010015,8.54E-4,7.6E-5,-3.66E-4,4.0,-4.2725,11.5784,-46.2479,18.4168,-0.2049,0.0629,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",206,2020-02-05 19:23:32:513
-0.002396,0.033493,9.619141,-0.010891,0.035056,9.806581,-0.003713,-8.65E-4,-0.002758,8.54E-4,-0.002365,-3.66E-4,4.0,-2.8976,9.581,-46.2357,18.4168,-0.2049,0.0629,8.0,942.0966,37.6857,36.04825,-115.13112,602.0,NaN,-0.0042590634,0.0,5.36,,11 / 17,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,09,25,00,000,*47::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,032333.00,A,3602.894842,N,11507.866666,W,0.0,,060220,12.3,E,A*23::$GPRMC,032324.00,A,3602.887751,N,11507.868288,W,0.0,,060220,12.3,E,A*3E::$GPGGA,032324.00,3602.887751,N,11507.868288,W,1,00,1.3,613.0,M,-18.0,M,,*5D::$GNGGA,032333.00,3602.894842,N,11507.866666,W,1,11,1.0,620.0,M,-18.0,M,,*43::$GNGSA,A,3,73,80,82,83,,,,,,,,,1.3,1.0,0.9,2*35::$GPGSA,A,1,,,,,,,,,,,,,1.6,1.3,1.0,1*29::$GAGSV,1,1,0,*74::$GLGSV,2,2,05,84,18,230,*54::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",216,2020-02-05 19:23:32:523
