ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.277573,-0.067001,9.74118,-0.232534,-0.180784,9.802226,-0.04124,0.11116,0.035692,-0.044174,-0.064728,-0.010117,420.0,-18.9209,-5.6107,-54.2496,108.8994,1.0225,1.3981,8.0,937.8898,32.66893,36.04823,-115.13116,601.0,NaN,0.065956555,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",18,2020-02-03 10:12:47:082
-0.277573,-0.067001,9.74118,-0.232534,-0.180784,9.802226,-0.04124,0.11116,0.035692,0.01326,-0.054962,-0.016235,420.0,-18.9209,-5.6107,-54.2496,108.8994,1.0225,1.3981,8.0,937.8898,32.66893,36.04823,-115.13116,601.0,NaN,0.065956555,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",28,2020-02-03 10:12:47:092
-0.1651,-0.047852,9.789032,-0.220957,-0.177236,9.802559,0.044367,0.130473,0.126983,0.015701,-0.048859,-0.018677,420.0,-18.9529,-6.9656,-53.5065,108.8994,1.0225,1.3981,8.0,937.8898,32.66893,36.04823,-115.13116,601.0,NaN,0.065956555,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",38,2020-02-03 10:12:47:102
-0.1651,-0.047852,9.789032,-0.220957,-0.177236,9.802559,0.044367,0.130473,0.126983,0.015701,-0.048859,-0.018677,420.0,-18.9529,-6.9656,-53.5065,108.8994,1.0225,1.3981,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",48,2020-02-03 10:12:47:112
-0.186645,-0.100494,9.712463,-0.215778,-0.170718,9.80279,0.033323,0.1181,0.052967,0.023041,-0.021973,-0.005234,420.0,-18.9697,-7.637,-54.2374,113.8695,0.9975,1.261,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",58,2020-02-03 10:12:47:122
-0.241669,-0.145966,9.626328,-0.215778,-0.170718,9.80279,0.033323,0.1181,0.052967,0.010818,-0.04274,0.042404,420.0,-18.9697,-7.637,-54.2374,113.8695,0.9975,1.261,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",68,2020-02-03 10:12:47:132
-0.241669,-0.145966,9.626328,-0.215778,-0.170718,9.80279,0.033323,0.1181,0.052967,0.010818,-0.04274,0.042404,420.0,-18.9697,-7.637,-54.2374,113.8695,0.9975,1.261,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",78,2020-02-03 10:12:47:142
-0.232101,-0.136398,9.626328,-0.208828,-0.166045,9.80302,-0.041736,0.015367,-0.050673,0.012039,-0.058609,0.06073,420.0,-18.9377,-6.2912,-53.5095,113.8695,0.9975,1.261,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",88,2020-02-03 10:12:47:152
-0.023926,0.1651,9.748352,-0.188556,-0.156597,9.803587,0.145235,0.295578,0.06891,0.008377,-0.068375,0.022858,420.0,-18.9377,-6.2912,-53.5095,113.8695,0.9975,1.261,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",98,2020-02-03 10:12:47:162
-0.023926,0.1651,9.748352,-0.188556,-0.156597,9.803587,0.145235,0.295578,0.06891,0.008377,-0.068375,0.022858,420.0,-20.4102,-8.3511,-53.4988,112.8114,0.915,1.1019,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",108,2020-02-03 10:12:47:172
0.090927,0.035889,9.712463,-0.177029,-0.147765,9.803939,0.279895,0.209161,0.043742,-0.016052,0.025665,-0.098083,420.0,-20.4102,-8.3511,-53.4988,112.8114,0.915,1.1019,8.0,937.8926,32.66893,36.04823,-115.13116,601.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",118,2020-02-03 10:12:47:182
-0.30867,-0.198608,9.552155,-0.186294,-0.155429,9.803649,-0.006512,-0.008233,-0.100467,-0.077133,0.102646,-0.132278,420.0,-18.9362,-6.2943,-52.7756,112.8114,0.915,1.1019,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",128,2020-02-03 10:12:47:192
-0.641281,-0.289536,9.647858,-0.186294,-0.155429,9.803649,-0.006512,-0.008233,-0.100467,-0.09668,0.108734,-0.094406,420.0,-18.9362,-6.2943,-52.7756,112.8114,0.915,1.1019,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",138,2020-02-03 10:12:47:202
-0.641281,-0.289536,9.647858,-0.20837,-0.170888,9.802947,-0.413091,-0.101905,-0.028677,-0.074692,0.061096,-0.010117,420.0,-18.985,-8.3145,-54.2343,113.9149,0.9985,1.2177,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",148,2020-02-03 10:12:47:212
-0.605377,-0.263214,9.714859,-0.217866,-0.178662,9.802601,-0.437231,-0.103787,0.036008,-0.057587,0.031784,0.020416,420.0,-18.985,-8.3145,-54.2343,113.9149,0.9985,1.2177,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",158,2020-02-03 10:12:47:222
-0.605377,-0.263214,9.714859,-0.217866,-0.178662,9.802601,-0.437231,-0.103787,0.036008,0.036469,-0.080612,0.063171,420.0,-20.3629,-6.3232,-53.5095,113.9149,0.9985,1.2177,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",168,2020-02-03 10:12:47:232
-0.18425,0.011963,9.882355,-0.215142,-0.180196,9.802633,-0.153959,0.064023,0.148081,0.036469,-0.080612,0.063171,420.0,-20.3629,-6.3232,-53.5095,113.9149,0.9985,1.2177,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",178,2020-02-03 10:12:47:242
-0.078964,0.050247,9.755539,-0.197242,-0.165711,9.803265,0.116738,0.217265,0.10831,0.080444,-0.102585,0.044846,411.0,-18.2587,-7.6187,-54.9728,115.0349,0.9682,1.1526,8.0,937.8926,32.66893,36.04823,-115.13116,603.0,NaN,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",188,2020-02-03 10:12:47:252
-0.078964,0.050247,9.755539,-0.190438,-0.154965,9.803576,0.120803,0.116933,0.01456,0.082886,-0.063492,0.021637,411.0,-18.2587,-7.6187,-54.9728,115.0349,0.9682,1.1526,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",198,2020-02-03 10:12:47:262
-0.026321,-0.028717,9.645462,-0.190438,-0.154965,9.803576,0.120803,0.116933,0.01456,0.036469,0.009796,-0.00647,411.0,-18.2404,-6.9565,-52.037,115.0349,0.9682,1.1526,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",208,2020-02-03 10:12:47:272
-0.014359,-0.04068,9.635895,-0.19336,-0.151084,9.803579,0.176325,0.111898,-0.041529,0.012039,0.040329,-0.017471,411.0,-18.2404,-6.9565,-52.037,115.0349,0.9682,1.1526,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",218,2020-02-03 10:12:47:282
-0.043076,0.004791,9.712463,-0.199578,-0.149083,9.803486,0.154946,0.149415,0.044649,0.012039,0.046432,-0.022354,411.0,-18.2571,-7.6294,-52.7679,114.7633,0.8711,1.1663,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",228,2020-02-03 10:12:47:292
-0.033493,0.009567,9.623932,-0.199578,-0.149083,9.803486,0.154946,0.149415,0.044649,0.031586,0.014679,-0.024796,411.0,-18.2571,-7.6294,-52.7679,114.7633,0.8711,1.1663,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",238,2020-02-03 10:12:47:302
-0.033493,0.009567,9.623932,-0.198034,-0.141788,9.803625,0.172555,0.149391,-0.036711,0.031586,0.014679,-0.024796,411.0,-18.2571,-7.6294,-52.7679,114.7633,0.8711,1.1663,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",247,2020-02-03 10:12:47:311
-0.071777,0.014359,9.533005,-0.196115,-0.138575,9.80371,0.172555,0.149391,-0.036711,0.043808,-0.019531,-0.032104,411.0,-18.9682,-7.6447,-52.7679,114.7633,0.8711,1.1663,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",258,2020-02-03 10:12:47:322
-0.071777,0.014359,9.533005,-0.196115,-0.138575,9.80371,0.172555,0.149391,-0.036711,0.043808,-0.019531,-0.032104,411.0,-18.9682,-7.6447,-52.7679,114.7633,0.8711,1.1663,8.0,937.8943,32.66893,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",268,2020-02-03 10:12:47:332
-0.107681,-0.002396,9.480362,-0.1916,-0.132463,9.803884,0.074007,0.128183,-0.180512,0.041351,-0.029297,-0.03334,411.0,-17.5461,-7.6096,-53.5004,114.6031,0.7739,1.1196,8.0,937.8943,33.42537,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",280,2020-02-03 10:12:47:344
-0.20578,-0.110077,9.51387,-0.184167,-0.130751,9.804049,-0.036233,0.021195,-0.162721,-0.022171,-0.004883,-0.032104,411.0,-18.2419,-6.9458,-54.2419,114.6031,0.7739,1.1196,8.0,937.8943,33.42537,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",287,2020-02-03 10:12:47:351
-0.20578,-0.110077,9.51387,-0.184167,-0.130751,9.804049,-0.036233,0.021195,-0.162721,-0.022171,-0.004883,-0.032104,411.0,-18.2419,-6.9458,-54.2419,114.6031,0.7739,1.1196,8.0,937.8943,33.42537,36.04823,-115.13116,603.0,NaN,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",298,2020-02-03 10:12:47:362
