ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.562912,1.808975,10.045074,-4.463932,1.906844,8.521011,0.459273,-0.205904,1.295677,0.408859,-0.290359,-0.959656,2147.4836,41.6687,-16.095,-20.6482,253.2847,-11.2826,27.7239,8.0,946.8832,37.04805,36.048218,-115.13118,604.0,NaN,0.26540807,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",2621,2019-12-01 12:13:59:427
-3.457626,2.464615,9.135803,-4.581784,2.002324,8.436133,1.121435,0.486841,0.883044,0.69841,0.005295,-0.787384,2147.4836,42.4774,-12.03,-18.4631,260.8224,-11.5518,28.3877,8.0,946.8846,37.04805,36.048218,-115.13118,604.0,NaN,0.25399286,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",2720,2019-12-01 12:13:59:526
-3.72084,2.660813,8.662018,-4.808653,2.212968,8.255302,0.772758,0.370374,0.781159,0.772934,0.087143,-0.820374,2147.4836,43.19,-12.0178,-17.7292,263.0004,-12.8299,29.9174,8.0,946.8846,38.04541,36.048218,-115.13118,604.0,NaN,0.25399286,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",2820,2019-12-01 12:13:59:626
-3.763916,1.402191,9.207581,-4.979056,2.114381,8.179779,1.232061,-0.677077,1.036317,0.741165,-0.072876,-0.90712,2147.4836,43.9804,-8.6151,-19.2154,272.5653,-12.4251,30.9032,8.0,946.8838,38.04541,36.048218,-115.13118,604.0,NaN,0.26065174,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",2920,2019-12-01 12:13:59:726
-3.381058,1.880753,7.245468,-5.148584,2.170397,8.059271,0.902253,-0.312167,-0.852549,0.691086,-0.390533,-0.901001,2147.4836,43.3807,-3.9078,-17.0364,279.2134,-12.7865,32.5721,8.0,946.8765,38.04541,36.048218,-115.13118,604.0,NaN,0.32248393,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3020,2019-12-01 12:13:59:826
-3.950546,1.964508,8.688339,-5.045053,2.12157,8.137368,0.981439,-0.160249,0.77414,0.735062,-0.300125,-0.993866,2147.4836,43.428,-1.8692,-19.2505,283.5986,-12.4307,31.8682,8.0,946.8765,37.68349,36.048218,-115.13118,604.0,NaN,0.32248393,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3121,2019-12-01 12:13:59:927
-4.895721,1.919037,8.427521,-5.102942,2.027155,8.125332,0.140636,-0.086955,0.395457,0.476044,-0.327011,-1.156341,2147.4836,42.7963,1.5015,-20.0043,285.8858,-12.3307,32.1893,8.0,946.8778,37.68349,36.048218,-115.13118,604.0,NaN,0.3110688,0.36,4.288,161.9,16 / 22,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,11,26,15,143,19,31,69,082,34,32,28,060,31*48::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3220,2019-12-01 12:14:00:026
-4.682754,2.490921,7.90828,-5.120629,1.998223,8.12137,0.676134,0.640237,0.164793,0.656876,-0.284241,-1.003632,2147.4836,40.7043,3.4866,-21.4859,295.1193,-11.7195,32.2854,8.0,946.8778,37.68349,36.048218,-115.13118,604.0,NaN,0.3110688,0.36,4.288,161.9,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,2,12,14,53,037,24,18,00,000,23,22,52,314,31,23,13,265,30*70::$GNVTG,161.9,T,161.9,M,0.7,N,1.3,K,A*38::$GNRMC,201400.00,A,3602.893002,N,11507.870889,W,0.7,161.9,011219,12.3,E,A*0F::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201400.00,3602.893002,N,11507.870889,W,1,12,0.7,622.0,M,-18.0,M,,*42::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,69,01,095,,72,08,296,*66::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3321,2019-12-01 12:14:00:127
-4.876571,2.163117,9.714859,-5.069927,2.054754,8.139055,0.472755,-0.019544,1.693611,0.854767,-0.338013,-0.918121,2147.4836,38.6002,4.8019,-23.6984,300.7915,-11.8293,32.2243,8.0,946.8842,37.68349,36.048214,-115.13119,604.0,NaN,0.25779793,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3421,2019-12-01 12:14:00:227
-5.036896,0.325424,11.755936,-5.00186,1.888568,8.221015,-0.189935,-1.55951,3.645949,0.584778,-0.097321,-0.957214,2147.4836,37.2711,8.8379,-25.9247,306.9534,-11.831,31.205,8.0,946.8831,38.41791,36.048214,-115.13119,604.0,NaN,0.26731062,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3520,2019-12-01 12:14:00:326
-3.503097,1.90947,7.185654,-5.086128,2.100859,8.117148,1.563719,-0.151134,-0.767247,0.603104,-0.462616,-0.977982,2147.4836,34.4696,10.7956,-24.4675,313.1943,-11.8505,31.7427,8.0,946.8831,38.41791,36.048214,-115.13119,604.0,NaN,0.26731062,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3621,2019-12-01 12:14:00:427
-3.706482,1.469193,8.774475,-4.935288,1.940586,8.249088,1.327914,-0.372462,1.121439,0.739944,-0.125427,-1.399475,2147.4836,31.6666,12.7792,-28.1525,327.7628,-11.4133,30.8914,8.0,946.8822,38.41791,36.048214,-115.13119,604.0,NaN,0.27396947,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3720,2019-12-01 12:14:00:526
-4.366897,1.653442,7.963318,-4.948138,1.901859,8.250409,0.946409,-0.052327,-0.254796,0.636078,-0.174286,-1.268738,2147.4836,30.9372,12.1017,-31.0898,333.1513,-11.2587,30.9315,8.0,946.8817,39.67166,36.048214,-115.13119,604.0,NaN,0.2787258,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3820,2019-12-01 12:14:00:626
-5.213958,1.820938,8.389236,-4.981247,1.888334,8.233576,-0.360867,-0.089986,0.384319,0.766815,-0.035034,-0.865585,2147.4836,28.8635,14.7675,-33.3084,341.1023,-10.942,31.0149,8.0,946.8817,39.67166,36.048214,-115.13119,604.0,NaN,0.2787258,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",3921,2019-12-01 12:14:00:727
-5.864807,2.065003,10.392029,-5.036649,2.012034,8.170328,-0.629002,0.033811,2.469374,0.611664,0.087143,-0.676224,2147.4836,27.4063,13.3835,-33.3023,347.6015,-11.624,31.2926,8.0,946.882,39.67166,36.048214,-115.13119,604.0,NaN,0.27587202,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4021,2019-12-01 12:14:00:827
-4.991424,0.897308,10.09053,-5.116144,1.918178,8.143466,0.063193,-0.984035,2.042482,0.269577,0.071259,-0.919327,2147.4836,25.9644,12.6892,-36.2381,352.0868,-11.5457,31.9602,8.0,946.8875,44.4009,36.048214,-115.13119,604.0,NaN,0.2302111,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4121,2019-12-01 12:14:00:927
-4.43869,1.464401,6.845871,-5.272732,2.066861,8.006047,0.847631,-0.473892,-2.043868,0.665405,-0.546905,-0.733643,2147.4836,23.8434,13.3209,-36.9766,356.7615,-11.8778,33.4069,8.0,946.8875,44.4009,36.048214,-115.13119,604.0,NaN,0.2302111,0.68,3.216,240.0,16 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,17,26,15,143,17,31,69,082,31,32,28,060,24*77::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4221,2019-12-01 12:14:01:027
-3.890732,1.68454,8.676376,-5.089137,2.048756,8.128571,1.139563,-0.345291,0.684854,0.658081,-0.261032,-0.988983,2147.4836,20.3308,15.2679,-36.9888,6.5294,-12.0588,32.0499,8.0,946.8825,44.4009,36.048214,-115.13119,604.0,NaN,0.27206695,0.68,3.216,240.0,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,2,12,14,53,037,25,18,00,000,23,22,52,314,25,23,13,265,27*72::$GNVTG,240.0,T,240.0,M,1.3,N,2.4,K,A*39::$GNRMC,201401.00,A,3602.892964,N,11507.871164,W,1.3,240.0,011219,12.3,E,A*01::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201401.00,3602.892964,N,11507.871164,W,1,12,0.7,622.0,M,-18.0,M,,*40::$GNGSA,A,3,70,71,80,85,87,,,,,,,,1.0,0.7,0.7,2*38::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4321,2019-12-01 12:14:01:127
-4.354934,1.670197,7.858032,-5.052586,2.041075,8.153267,0.842681,-0.284551,-0.257578,0.575012,-0.272034,-1.157577,2147.4836,19.5511,12.5763,-42.8543,14.0412,-12.0869,31.7801,8.0,946.8882,44.4009,36.04822,-115.13119,604.0,NaN,0.2235522,0.0,3.216,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,18,26,15,143,17,31,69,082,30,32,28,060,29*74::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,201402.00,A,3602.893437,N,11507.871480,W,0.0,,011219,12.3,E,A*2D::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201402.00,3602.893437,N,11507.871480,W,1,12,0.7,622.0,M,-18.0,M,,*46::$GNGSA,A,3,70,71,72,80,85,87,,,,,,,1.0,0.7,0.7,2*3D::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4421,2019-12-01 12:14:01:227
-4.180267,2.117645,7.925034,-5.080174,1.998999,8.146547,0.82367,0.14676,-0.09498,0.731384,-0.235382,-0.985306,2147.4836,15.2451,11.1221,-42.1143,21.4924,-11.5954,31.8237,8.0,946.8882,45.62383,36.04822,-115.13119,604.0,NaN,0.2235522,0.0,3.216,,17 / 23,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,25,12,054,18,26,15,143,17,31,69,082,30,32,28,060,29*74::$GNVTG,,T,,M,0.0,N,0.0,K,A*3D::$GNRMC,201402.00,A,3602.893437,N,11507.871480,W,0.0,,011219,12.3,E,A*2D::$GPRMC,201250.00,A,3602.900816,N,11507.877206,W,0.0,,011219,12.3,E,A*38::$GPGGA,201250.00,3602.900816,N,11507.877206,W,1,00,0.7,621.0,M,-18.0,M,,*53::$GNGGA,201402.00,3602.893437,N,11507.871480,W,1,12,0.7,622.0,M,-18.0,M,,*46::$GNGSA,A,3,70,71,72,80,85,87,,,,,,,1.0,0.7,0.7,2*3D::$GPGSA,A,1,,,,,,,,,,,,,1.0,0.7,0.7,1*2C::$GAGSV,1,1,0,*74::$GLGSV,3,3,10,79,03,022,,69,01,095,*6B::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",4520,2019-12-01 12:14:01:326
