,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,EARTH ACCELERATION X,EARTH ACCELERATION Y,EARTH ACCELERATION Z,EARTH GRAVITY X,EARTH GRAVITY Y,EARTH GRAVITY Z,EARTH LINEAR ACCELERATION X,EARTH LINEAR ACCELERATION Y,EARTH LINEAR ACCELERATION Z,x_ifft,y_ifft,z_ifft
0,-0.277573,-0.067001,9.74118,-0.23253400000000002,-0.180784,9.802226,-0.04124,0.11116,0.035692,-0.044174,-0.064728,-0.010117000000000001,420.0,-18.9209,-5.6107,-54.2496,1.900653083446313,0.01784599160164202,0.024401448272132722,8.0,937.8898,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.065956555,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",18,2020-02-03 10:12:47:082,0.11398070643538552,0.00307003094348679,9.74469715641284,-0.007702874645201474,-0.004487540301372439,9.806646215633162,0.11884068307100737,0.002020974092424293,0.034698843999968226,0.09786940902331691,-0.11247766077715153,-0.3353161292219238
1,-0.277573,-0.067001,9.74118,-0.23253400000000002,-0.180784,9.802226,-0.04124,0.11116,0.035692,0.01326,-0.054962000000000004,-0.016235,420.0,-18.9209,-5.6107,-54.2496,1.900653083446313,0.01784599160164202,0.024401448272132722,8.0,937.8898,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.065956555,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",28,2020-02-03 10:12:47:092,0.11398070643538552,0.00307003094348679,9.74469715641284,-0.007702874645201474,-0.004487540301372439,9.806646215633162,0.11884068307100737,0.002020974092424293,0.034698843999968226,0.049570368225206586,0.05750415332535535,-0.33598793004126554
2,-0.1651,-0.047852,9.789032,-0.22095700000000001,-0.17723599999999998,9.802559,0.044367000000000004,0.130473,0.12698299999999998,0.015701,-0.048859,-0.018677000000000003,420.0,-18.9529,-6.9656,-53.5065,1.900653083446313,0.01784599160164202,0.024401448272132722,8.0,937.8898,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.065956555,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",38,2020-02-03 10:12:47:102,0.09610694134774166,-0.1108823743454922,9.789441448612495,-0.0080919560562248,-0.016594338840094036,9.806633300587498,0.11021171900783988,-0.08782807691909471,0.12351486795131396,0.003861681253624578,0.06387965780275755,-0.152492123716734
3,-0.1651,-0.047852,9.789032,-0.22095700000000001,-0.17723599999999998,9.802559,0.044367000000000004,0.130473,0.12698299999999998,0.015701,-0.048859,-0.018677000000000003,420.0,-18.9529,-6.9656,-53.5065,1.900653083446313,0.01784599160164202,0.024401448272132722,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",48,2020-02-03 10:12:47:112,0.09610694134774166,-0.1108823743454922,9.789441448612495,-0.0080919560562248,-0.016594338840094036,9.806633300587498,0.11021171900783988,-0.08782807691909471,0.12351486795131396,-0.0011479815863646011,0.047179338376590614,-0.04092110315563469
4,-0.186645,-0.100494,9.712463,-0.21577800000000003,-0.170718,9.80279,0.033323,0.1181,0.05296699999999999,0.023041,-0.021973,-0.005234,420.0,-18.9697,-7.6370000000000005,-54.2374,1.9873976925996832,0.017409659288643436,0.022008601867648494,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",58,2020-02-03 10:12:47:122,0.051750600604783495,-0.052585589640701064,9.714495846801787,-4.857288498102963e-05,-1.705808745378068e-05,9.806650629152529,0.09489135678090622,-0.07964551183925346,0.050157335157901835,0.002021595895375098,-0.03396693693126354,-0.04784077651975474
5,-0.241669,-0.145966,9.626327999999999,-0.21577800000000003,-0.170718,9.80279,0.033323,0.1181,0.05296699999999999,0.010818000000000001,-0.04274,0.042404000000000004,420.0,-18.9697,-7.6370000000000005,-54.2374,1.9873976925996832,0.017409659288643436,0.022008601867648494,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",68,2020-02-03 10:12:47:132,0.03182311075404182,0.018441688985140148,9.63039708091158,-4.857288498102963e-05,-1.705808745378068e-05,9.806650629152529,0.09489135678090622,-0.07964551183925346,0.050157335157901835,0.018447560535385866,-0.107637567856069,-0.04557597697883951
6,-0.241669,-0.145966,9.626327999999999,-0.21577800000000003,-0.170718,9.80279,0.033323,0.1181,0.05296699999999999,0.010818000000000001,-0.04274,0.042404000000000004,420.0,-18.9697,-7.6370000000000005,-54.2374,1.9873976925996832,0.017409659288643436,0.022008601867648494,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",78,2020-02-03 10:12:47:142,0.03182311075404182,0.018441688985140148,9.63039708091158,-4.857288498102963e-05,-1.705808745378068e-05,9.806650629152529,0.09489135678090622,-0.07964551183925346,0.050157335157901835,0.013063271641733383,-0.09250075024410935,-0.08192179191273413
7,-0.23210100000000003,-0.136398,9.626327999999999,-0.208828,-0.166045,9.80302,-0.041736,0.015366999999999999,-0.050673,0.012039,-0.058609,0.06072999999999999,420.0,-18.9377,-6.2912,-53.5095,1.9873976925996832,0.017409659288643436,0.022008601867648494,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",88,2020-02-03 10:12:47:152,0.03670211227446893,0.005826365102015452,9.630019992742136,0.0014147634748856303,-0.008266358458108192,9.806646259643056,0.03058196938398717,0.03332163683559046,-0.05000202977073923,-0.0765519307152319,0.1300906863215322,-0.2092213183718616
8,-0.023926,0.1651,9.748352,-0.188556,-0.15659700000000001,9.803587,0.145235,0.295578,0.06891,0.008376999999999999,-0.068375,0.022858,420.0,-18.9377,-6.2912,-53.5095,1.9873976925996832,0.017409659288643436,0.022008601867648494,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",98,2020-02-03 10:12:47:162,0.22905528936493663,-0.3096906408918886,9.742167241468293,0.001857628224007396,-0.030634687201762323,9.806602475744157,0.21202958174039171,-0.2541382170176447,0.06054230361562937,0.081001831992731,-0.021146800849814962,-0.07928339906185933
9,-0.023926,0.1651,9.748352,-0.188556,-0.15659700000000001,9.803587,0.145235,0.295578,0.06891,0.008376999999999999,-0.068375,0.022858,420.0,-20.4102,-8.3511,-53.4988,1.9689303637843312,0.015969762655748117,0.01923178302772552,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",108,2020-02-03 10:12:47:172,0.23228664268101232,-0.2750396980413273,9.743130567713509,-3.3262360911057165e-05,-2.0459225627156297e-05,9.806650501093076,0.21666372392866515,-0.24999586109635605,0.061376278618491084,0.08649215469161088,0.04852284001384043,-0.009556183396433826
10,0.090927,0.035889,9.712463,-0.177029,-0.147765,9.803939,0.279895,0.209161,0.043742,-0.016052,0.025664999999999997,-0.098083,420.0,-20.4102,-8.3511,-53.4988,1.9689303637843312,0.015969762655748117,0.01923178302772552,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,601.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",118,2020-02-03 10:12:47:182,0.06840064675494853,-0.3299796988796885,9.707107087895436,0.0036423427465096525,-0.014073560932555407,9.806639707158054,0.08462486217852606,-0.34002366030501086,0.035006294348988845,-0.013507565367020179,-0.10896854972242838,0.050064634194696145
11,-0.30867,-0.19860799999999998,9.552155,-0.18629400000000002,-0.15542899999999998,9.803649,-0.006512,-0.008232999999999999,-0.100467,-0.07713300000000001,0.102646,-0.132278,420.0,-18.9362,-6.2943,-52.7756,1.9689303637843312,0.015969762655748117,0.01923178302772552,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181247.00,A,3602.893661,N,11507.869367,W,0.0,,030220,12.3,E,A*30::$GPGGA,181247.00,3602.893661,N,11507.869367,W,1,08,1.1,619.0,M,-18.0,M,,*56::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",128,2020-02-03 10:12:47:192,0.005974246505788233,0.13296523200847613,9.558277669436302,0.00016702298665272064,-0.002559080456043611,9.80665033367095,-0.005794775380782727,0.011593460740063392,-0.10017893375533045,-0.057258467527219116,0.056428848277304884,-0.02791175571415832
12,-0.641281,-0.289536,9.647858,-0.18629400000000002,-0.15542899999999998,9.803649,-0.006512,-0.008232999999999999,-0.100467,-0.09668,0.108734,-0.09440599999999999,420.0,-18.9362,-6.2943,-52.7756,1.9689303637843312,0.015969762655748117,0.01923178302772552,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",138,2020-02-03 10:12:47:202,0.0517823688551424,0.47243838918724174,9.661798846960068,0.00016702298665272064,-0.002559080456043611,9.80665033367095,-0.005794775380782727,0.011593460740063392,-0.10017893375533045,-0.02435852623826277,-0.16566669388583777,-0.028490067337828974
13,-0.641281,-0.289536,9.647858,-0.20836999999999997,-0.170888,9.802947,-0.413091,-0.101905,-0.028676999999999998,-0.074692,0.061096000000000004,-0.010117000000000001,420.0,-18.985,-8.3145,-54.2343,1.9881900720800885,0.017427112581163383,0.021252874301534948,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",148,2020-02-03 10:12:47:212,0.06581110476693361,0.44779630227514533,9.662886927548053,-4.446120077096494e-05,-1.728503572240303e-05,9.80665032760817,0.07405345264823954,0.41957027272664715,-0.018112041021426203,0.054375025579102954,0.08584499647672794,0.001937038640216557
14,-0.605377,-0.263214,9.714858999999999,-0.21786599999999998,-0.178662,9.802601,-0.43723100000000004,-0.10378699999999999,0.036008,-0.057587,0.031784,0.020416,420.0,-18.985,-8.3145,-54.2343,1.9881900720800885,0.017427112581163383,0.021252874301534948,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",158,2020-02-03 10:12:47:222,0.07581239109950694,0.4025475313788373,9.728641029359782,-0.0033050588884245002,0.011818982801144018,9.806641701297762,0.08258992791425597,0.4406816233072434,0.047094325352539546,0.0299021636940376,0.07849722000970522,0.0018827827262144798
15,-0.605377,-0.263214,9.714858999999999,-0.21786599999999998,-0.178662,9.802601,-0.43723100000000004,-0.10378699999999999,0.036008,0.036469,-0.080612,0.063171,420.0,-20.3629,-6.3232,-53.5095,1.9881900720800885,0.017427112581163383,0.021252874301534948,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",168,2020-02-03 10:12:47:232,0.07581239109950694,0.4025475313788373,9.728641029359782,-0.0033050588884245002,0.011818982801144018,9.806641701297762,0.08258992791425597,0.4406816233072434,0.047094325352539546,-0.012195294732519167,0.17242684262898603,-0.034047972711284846
16,-0.18425,0.011963,9.882355,-0.215142,-0.180196,9.802633,-0.15395899999999998,0.064023,0.148081,0.036469,-0.080612,0.063171,420.0,-20.3629,-6.3232,-53.5095,1.9881900720800885,0.017427112581163383,0.021252874301534948,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",178,2020-02-03 10:12:47:242,0.1579160454341514,-0.09821579476501702,9.882330074539462,-0.005811149921331457,0.009949794995236017,9.806642526542158,0.12200841521357599,0.11085924403066037,0.15018147489295114,0.003544524044320507,-0.00037777831390831763,0.0829096063124288
17,-0.07896399999999999,0.050247,9.755539,-0.197242,-0.165711,9.803265,0.11673800000000001,0.217265,0.10830999999999999,0.080444,-0.102585,0.044846,411.0,-18.2587,-7.6187,-54.9728,2.007737759702425,0.016898277817809098,0.020116664958486644,8.0,937.8926,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.043342944,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",188,2020-02-03 10:12:47:252,0.14526314938179283,-0.1972446964711963,9.752912098546345,-4.267486644148055e-05,-4.102710335879278e-06,9.806649234089695,0.14820248591852023,-0.20035732224602143,0.10225391708377118,0.03813217993686238,-0.1622215386903759,0.08501715995177267
18,-0.07896399999999999,0.050247,9.755539,-0.19043800000000002,-0.15496500000000002,9.803576,0.120803,0.116933,0.01456,0.082886,-0.06349199999999999,0.021637,411.0,-18.2587,-7.6187,-54.9728,2.007737759702425,0.016898277817809098,0.020116664958486644,8.0,937.8943,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",198,2020-02-03 10:12:47:262,0.14526314938179283,-0.1972446964711963,9.752912098546345,0.006817342851444294,-0.010718940713275754,9.806641718702249,0.05493796267098976,-0.15924036086700272,0.010149513609414242,-0.022905150990091976,-0.022291746247158926,0.04359019525748155
19,-0.026320999999999997,-0.028717000000000003,9.645462,-0.19043800000000002,-0.15496500000000002,9.803576,0.120803,0.116933,0.01456,0.036469,0.009796,-0.00647,411.0,-18.2404,-6.9565,-52.037,2.007737759702425,0.016898277817809098,0.020116664958486644,8.0,937.8943,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",208,2020-02-03 10:12:47:272,0.0506958048440853,-0.2087530946027706,9.643148175540961,0.006817342851444294,-0.010718940713275754,9.806641718702249,0.05493796267098976,-0.15924036086700272,0.010149513609414242,0.01050142453065633,0.02345909228338297,0.06418163219891672
20,-0.014359,-0.04068,9.635895,-0.19336,-0.151084,9.803579,0.176325,0.111898,-0.041529,0.012039,0.040329000000000004,-0.017471,411.0,-18.2404,-6.9565,-52.037,2.007737759702425,0.016898277817809098,0.020116664958486644,8.0,937.8943,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",218,2020-02-03 10:12:47:282,0.034730569283291685,-0.2142883483732446,9.63354596115131,0.011570053466348346,-0.009712967827258528,9.806637928771295,0.026504075531124018,-0.20598392610743507,-0.04695191194836691,-0.003692261604866174,-0.008206662472060585,-0.006627410311864931
21,-0.043075999999999996,0.004790999999999999,9.712463,-0.199578,-0.149083,9.803486,0.154946,0.14941500000000002,0.044649,0.012039,0.046432,-0.022354,411.0,-18.2571,-7.6294,-52.7679,2.0029974454540085,0.015203563114122604,0.020355775066009864,8.0,937.8943,32.668929999999996,36.04823,-115.13116000000001,603.0,,0.029209401,0.0,7.504,,8 / 13,"$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPGSV,3,3,12,31,17,050,22,01,06,205,,06,09,309,,14,09,094,*7F::$GPGSA,A,3,03,04,07,09,16,22,23,26,,,,,1.4,1.1,0.9,1*28::$GPRMC,181248.00,A,3602.893816,N,11507.869101,W,0.0,,030220,12.3,E,A*33::$GPGGA,181248.00,3602.893816,N,11507.869101,W,1,08,1.1,621.0,M,-18.0,M,,*5E::$GAGSV,1,1,0,*74::$GLGSV,1,1,0,*79::$GBGSV,1,1,0,*77::$PQGSV,1,1,0,*73",228,2020-02-03 10:12:47:292,0.07367328061350287,-0.20423990217333682,9.7101325599556,-3.407154367275622e-05,-1.753409435206743e-05,9.806650542856143,0.07102626013974118,-0.2043147318885307,0.03920968051233825,0.031405211664413485,-0.0006414559067932081,0.05522649777059674
